produitID;produitNom;uniteID;uniteNom;tailleID;tailleNom;poids
1;Riz local brisé;100;Kg;0;taille unique;1000
1;Riz local brisé;108;Boite de tomate/Pot;1;Petit;521,5
1;Riz local brisé;108;Boite de tomate/Pot;2;Moyen;935
1;Riz local brisé;108;Boite de tomate/Pot;3;Grand;1997,5
1;Riz local brisé;108;Boite de tomate/Pot;7;Tres petit;222
1;Riz local brisé;136;Sac (25 Kg);0;taille unique;25000
1;Riz local brisé;138;Sac (50 Kg);0;taille unique;50000
1;Riz local brisé;139;Sachets;2;Moyen;926
2;Riz local entier;100;Kg;0;taille unique;1000
2;Riz local entier;108;Boite de tomate/Pot;1;Petit;471
2;Riz local entier;108;Boite de tomate/Pot;2;Moyen;912
2;Riz local entier;108;Boite de tomate/Pot;3;Grand;1940
2;Riz local entier;108;Boite de tomate/Pot;7;Tres petit;217,5
2;Riz local entier;136;Sac (25 Kg);0;taille unique;25000
2;Riz local entier;138;Sac (50 Kg);0;taille unique;50000
2;Riz local brisé;139;Sachets;2;Moyen;926
3;Riz importé brisé;100;Kg;0;taille unique;1000
3;Riz importé brisé;108;Boite de tomate/Pot;1;Petit;455
3;Riz importé brisé;108;Boite de tomate/Pot;2;Moyen;934,5
3;Riz importé brisé;108;Boite de tomate/Pot;3;Grand;1897
3;Riz importé brisé;108;Boite de tomate/Pot;7;Tres petit;224
3;Riz importé brisé;136;Sac (25 Kg);0;taille unique;25000
3;Riz importé brisé;138;Sac (50 Kg);0;taille unique;50000
4;Riz importé entier;100;Kg;0;taille unique;1000
4;Riz importé entier;108;Boite de tomate/Pot;1;Petit;229
4;Riz importé entier;108;Boite de tomate/Pot;2;Moyen;887
4;Riz importé entier;108;Boite de tomate/Pot;3;Grand;1390
4;Riz importé entier;136;Sac (25 Kg);0;taille unique;25000
4;Riz importé entier;138;Sac (50 Kg);0;taille unique;50000
5;Maïs en épi;143;tas;2;Moyen;1590
5;Maïs en épi;147;unité (gousse, carcasse etc.);1;Petit;218,5
5;Maïs en épi;147;unité (gousse, carcasse etc.);2;Moyen;389
5;Maïs en épi;147;unité (gousse, carcasse etc.);3;Grand;552
6;Maïs en grain;100;Kg;0;taille unique;1000
6;Maïs en grain;108;Boite de tomate/Pot;1;Petit;439
6;Maïs en grain;108;Boite de tomate/Pot;2;Moyen;964
6;Maïs en grain;108;Boite de tomate/Pot;3;Grand;1677
6;Maïs en grain;108;Boite de tomate/Pot;7;Très petit;208
6;Maïs en grain;115;Calebasse;1;Petit;250
6;Maïs en grain;129;paquet;1;Petit;262,5
6;Maïs en grain;129;paquet;2;Moyen;517
6;Maïs en grain;135;Sac (100 Kg);0;taille unique;100000
6;Maïs en grain;138;Sac (50 Kg);0;taille unique;50000
6;Maïs en grain;139;Sachets;1;Petit;121
6;Maïs en grain;139;Sachets;2;Moyen;231
6;Maïs en grain;139;Sachets;3;Grand;472
7;Mil;100;Kg;0;taille unique;1000
7;Mil;108;Boite de tomate/Pot;1;Petit;470
7;Mil;108;Boite de tomate/Pot;2;Moyen;1056
7;Mil;108;Boite de tomate/Pot;3;Grand;1749
7;Mil;108;Boite de tomate/Pot;7;Tres petit;216
7;Mil;135;Sac (100 Kg);0;taille unique;100000
7;Mil;136;Sac (25 Kg);0;taille unique;25000
7;Mil;138;Sac (50 Kg);0;taille unique;50000
7;Mil;139;Sachets;1;Petit;659
7;Mil;139;Sachets;2;Moyen;999
7;Mil;139;Sachets;3;Grand;1002.5
7;Mil;133;Sac;2;Moyen;50000
7;Mil;133;Sac;3;Grand;80000
8;Sorgho;100;Kg;0;taille unique;1000
8;Sorgho;108;Boite de tomate/Pot;1;Petit;470
8;Sorgho;108;Boite de tomate/Pot;2;Moyen;896
8;Sorgho;108;Boite de tomate/Pot;3;Grand;1688
8;Sorgho;138;Sac (50 Kg);0;taille unique;50000
8;Sorgho;139;Sachets;1;Petit;376
8;Sorgho;139;Sachets;2;Moyen;1473,5
8;Sorgho;139;Sachets;3;Grand;1729
8;Sorgho;133;Sac;1;Petit;10000
8;Sorgho;133;Sac;2;Moyen;50000
8;Sorgho;133;Sac;3;Grand;100000
9;Blé;100;Kg;0;taille unique;1000
9;Blé;108;Boite de tomate/Pot;1;Petit;212,5
9;Blé;108;Boite de tomate/Pot;2;Moyen;873,5
9;Blé;108;Boite de tomate/Pot;3;Grand;1812
9;Blé;139;Sachets;1;Petit;476
9;Blé;139;Sachets;2;Moyen;1887
10;Fonio;100;Kg;0;taille unique;1000
10;Fonio;108;Boite de tomate/Pot;1;Petit;414
10;Fonio;108;Boite de tomate/Pot;2;Moyen;960
10;Fonio;115;Calebasse;2;Moyen;780
10;Fonio;129;paquet;3;Grand;937
10;Fonio;139;Sachets;1;Petit;449
10;Fonio;139;Sachets;2;Moyen;916
11;Autres céréales;100;Kg;0;taille unique;1000
11;Autres céréales;108;Boite de tomate/Pot;1;Petit;470
11;Autres céréales;108;Boite de tomate/Pot;2;Moyen;1056
11;Autres céréales;108;Boite de tomate/Pot;3;Grand;1749
11;Autres céréales;108;Boite de tomate/Pot;7;Tres petit;216
11;Autres céréales;135;Sac (100 Kg);0;taille unique;100000
11;Autres céréales;136;Sac (25 Kg);0;taille unique;25000
11;Autres céréales;138;Sac (50 Kg);0;taille unique;50000
11;Autres céréales;139;Sachets;1;Petit;659
11;Autres céréales;139;Sachets;2;Moyen;999
11;Autres céréales;115;Calebasse;1;Petit;100
11;Autres céréales;115;Calebasse;2;Moyen;250
11;Autres céréales;115;Calebasse;3;Grand;500
12;Farine de maïs;100;Kg;0;taille unique;1000
12;Farine de maïs;108;Boite de tomate/Pot;1;Petit;106
12;Farine de maïs;108;Boite de tomate/Pot;2;Moyen;710,5
12;Farine de maïs;123;cup/gobelet;0;taille unique;114
12;Farine de maïs;129;paquet;0;taille unique;1000
12;Farine de maïs;133;sac;0;taille unique;40000
12;Farine de maïs;138;Sac (50 Kg);0;taille unique;50000
12;Farine de maïs;139;Sachets;1;Petit;93
12;Farine de maïs;139;Sachets;2;Moyen;160,5
12;Farine de maïs;139;Sachets;3;Grand;346
13;semoule de mais;100;Kg;0;taille unique;1000
13;semoule de mais;139;Sachets;1;Petit;238
13;semoule de mais;139;Sachets;2;Moyen;487
13;semoule de mais;139;Sachets;3;Grand;944
14;Farine de mil;100;Kg;0;taille unique;1000
14;Farine de mil;108;Boite de tomate/Pot;1;Petit;91
14;Farine de mil;108;Boite de tomate/Pot;2;Moyen;254
14;Farine de mil;108;Boite de tomate/Pot;3;Grand;415
14;Farine de mil;123;cup/gobelet;1;Petit;31
14;Farine de mil;123;cup/gobelet;2;Moyen;81
14;Farine de mil;123;cup/gobelet;3;Grand;94
14;Farine de mil;125;Louche traditionnelle;1;Petit;33
14;Farine de mil;125;Louche traditionnelle;2;Moyen;83,5
14;Farine de mil;139;Sachets;1;Petit;201
14;Farine de mil;139;Sachets;2;Moyen;452
14;Farine de mil;139;Sachets;3;Grand;1004
14;Farine de mil;139;Sachets;7;Tres petit;39
14;Farine de mil;562;cornet;2;Moyen;89
15;semoule de mil;100;Kg;0;taille unique;1000
15;semoule de mil;108;Boite de tomate/Pot;1;Petit;134
15;semoule de mil;108;Boite de tomate/Pot;2;Moyen;354
15;semoule de mil;108;Boite de tomate/Pot;3;Grand;651
15;semoule de mil;123;cup/gobelet;1;Petit;94
15;semoule de mil;123;cup/gobelet;2;Moyen;230
15;semoule de mil;125;Louche traditionnelle;0;taille unique;21
15;semoule de mil;139;Sachets;1;Petit;160
15;semoule de mil;139;Sachets;2;Moyen;380
15;semoule de mil;139;Sachets;3;Grand;625
15;semoule de mil;562;cornet;1;Petit;100
15;semoule de mil;562;cornet;2;Moyen;226,5
16;Farine de blé local ou importé;100;Kg;0;taille unique;1000
16;Farine de blé local ou importé;138;Sac (50 Kg);0;taille unique;50000
16;Farine de blé local ou importé;564;cuillère à soupe;0;taille unique;19
16;Farine de blé local ou importé;139;Sachets;1;Petit;120
16;Farine de blé local ou importé;139;Sachets;2;Moyen;243,5
16;Farine de blé local ou importé;139;Sachets;3;Grand;1000
17;semoule de blé ;100;Kg;0;taille unique;1000
17;semoule de blé ;139;Sachets;1;taille unique;211
17;semoule de blé ;139;Sachets;2;taille unique;355
17;semoule de blé ;139;Sachets;3;taille unique;915
18;Autres farines de céréales;100;Kg;0;taille unique;1000
18;Autres farines de céréales;108;Boite de tomate/Pot;1;Petit;106
18;Autres farines de céréales;108;Boite de tomate/Pot;2;Moyen;710,5
18;Autres farines de céréales;123;cup/gobelet;0;taille unique;114
18;Autres farines de céréales;129;paquet;0;taille unique;1000
18;Autres farines de céréales;133;sac;0;taille unique;40000
18;Autres farines de céréales;138;Sac (50 Kg);0;taille unique;50000
18;Autres farines de céréales;139;Sachets;1;Petit;93
18;Autres farines de céréales;139;Sachets;2;Moyen;160,5
18;Autres farines de céréales;139;Sachets;3;Grand;346
19;Autres semoules de céréales;100;Kg;0;taille unique;1000
20;Pâtes alimentaires;100;Kg;0;taille unique;1000
20;Pâtes alimentaires;108;Boite de tomate/Pot;1;Petit;142
20;Pâtes alimentaires;129;paquet;1;Petit;250
20;Pâtes alimentaires;129;paquet;2;Moyen;500
20;Pâtes alimentaires;129;paquet;3;Grand;5000
20;Pâtes alimentaires;133;sac;1;petit;3000
20;Pâtes alimentaires;133;sac;2;moyen;5000
20;Pâtes alimentaires;139;Sachets;1;Petit;111
20;Pâtes alimentaires;139;Sachets;2;Moyen;500
20;Pâtes alimentaires;139;Sachets;3;Grand;1000
21;Pain moderne;139;Sachets;1;Petit;409
21;Pain moderne;139;Sachets;2;Moyen;889
21;Pain moderne;139;Sachets;3;Grand;1670
21;Pain moderne;568;miche;1;Petit;120,5
21;Pain moderne;568;miche;2;Moyen;170
21;Pain moderne;568;miche;3;Grand;205
21;Pain moderne;569;demi-miche;1;Petit;75,5
21;Pain moderne;569;demi-miche;2;Moyen;97
21;Pain moderne;570;tiers de miche;2;Moyen;54
21;Pain moderne;571;quart de miche;1;Petit;50
21;Pain moderne;571;quart de miche;2;Moyen;78
22;Pain traditionnel;139;Sachets;1;Petit;770
22;Pain traditionnel;139;Sachets;2;Moyen;793
22;Pain traditionnel;568;miche;1;Petit;125
22;Pain traditionnel;568;miche;2;Moyen;171
22;Pain traditionnel;568;miche;3;Grand;231
22;Pain traditionnel;569;demi-miche;2;Moyen;108,5
22;Pain traditionnel;570;tiers de miche;2;Moyen;87
22;Pain traditionnel;571;quart de miche;0;taille unique;54
169;Céréales de petit déjeuner;100;Kg;0;taille unique;100
23;Croissants;147;unité (gousse, carcasse etc.);1;Petit;76
23;Croissants;147;unité (gousse, carcasse etc.);2;Moyen;134
24;Biscuits;129;paquet;1;Petit;80
24;Biscuits;129;paquet;2;Moyen;2000
24;Biscuits;129;paquet;3;Grand;4040
24;Biscuits;139;Sachets;1;Petit;40
24;Biscuits;139;Sachets;2;Moyen;100
24;Biscuits;139;Sachets;3;Grand;200
25;Gâteaux;126;morceau;1;Petit;30,5
25;Gâteaux;126;morceau;2;Moyen;129
25;Gâteaux;126;morceau;3;Grand;245
25;Gâteaux;129;paquet;1;Petit;26
25;Gâteaux;129;paquet;2;Moyen;40
25;Gâteaux;139;Sachets;1;Petit;95,5
25;Gâteaux;139;Sachets;2;Moyen;156
25;Gâteaux;147;unité (gousse, carcasse etc.);1;Petit;30,5
25;Gâteaux;147;unité (gousse, carcasse etc.);2;Moyen;84
25;Gâteaux;147;unité (gousse, carcasse etc.);3;Grand;146
26;Beignets, galettes;100;Kg;0;taille unique;1000
26;Beignets, galettes;139;Sachets;1;Petit;75
26;Beignets, galettes;139;Sachets;2;Moyen;129
26;Beignets, galettes;139;Sachets;3;Grand;209
26;Beignets, galettes;147;unité (gousse, carcasse etc.);1;Petit;30
26;Beignets, galettes;147;unité (gousse, carcasse etc.);2;Moyen;45
26;Beignets, galettes;147;unité (gousse, carcasse etc.);3;Grand;100,5
26;Beignets, galettes;147;unité (gousse, carcasse etc.);7;Tres petit;8
27;Viande de bœuf;100;Kg;0;taille unique;1000
27;Viande de bœuf;143;tas;1;Petit;90,5
27;Viande de bœuf;143;tas;2;Moyen;210,5
27;Viande de bœuf;143;tas;3;Grand;636,5
28;Viande de chameau;100;Kg;0;taille unique;1000
28;Viande de chameau;147;unité (gousse, carcasse etc.);2;Moyen;6000
29;Viande de mouton;100;Kg;0;taille unique;1000
29;Viande de mouton;143;tas;1;Petit;81
29;Viande de mouton;143;tas;2;Moyen;278
29;Viande de mouton;143;tas;3;Grand;1309
29;Viande de mouton;147;unité (gousse, carcasse etc.);1;Petit;8000
29;Viande de mouton;147;unité (gousse, carcasse etc.);2;Moyen;15000
29;Viande de mouton;147;unité (gousse, carcasse etc.);3;Grand;26000
30;Viande de chèvre;100;Kg;0;taille unique;1000
30;Viande de chèvre;147;unité (gousse, carcasse etc.);1;Petit;10000
30;Viande de chèvre;147;unité (gousse, carcasse etc.);2;Moyen;14000
30;Viande de chèvre;147;unité (gousse, carcasse etc.);3;Grand;40000
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);100;Kg;0;taille unique;1000
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);143;tas;1;Petit;117
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);143;tas;2;Moyen;301
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);143;tas;3;Grand;1110
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);567;lakhass;1;Petit;104
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);567;lakhass;2;Moyen;249
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);273;Yéll;1;Petit;170
170;Abats blancs (pieds, tête, etc.) et tripes (estomac, intestins, etc.);273;Yéll;2;Moyen;1123
31;Abats rouges (foie, rognon,  poumon,  cœur, rate, etc.);100;Kg;0;taille unique;1000
30;Viande de chèvre;143;tas;1;Petit;81
30;Viande de chèvre;143;tas;2;Moyen;278
30;Viande de chèvre;143;tas;3;Grand;1309
32;Viande de porc;100;Kg;0;taille unique;1000
32;Viande de porc;143;tas;1;Petit;81
32;Viande de porc;143;tas;2;Moyen;278
32;Viande de porc;143;tas;3;Grand;1309
32;Viande de porc;147;unité (gousse, carcasse etc.);1;Petit;8000
32;Viande de porc;147;unité (gousse, carcasse etc.);2;Moyen;15000
32;Viande de porc;147;unité (gousse, carcasse etc.);3;Grand;26000
33;Poulet sur pied;147;unité (gousse, carcasse etc.);1;Petit;833,5
33;Poulet sur pied;147;unité (gousse, carcasse etc.);2;Moyen;1338
33;Poulet sur pied;147;unité (gousse, carcasse etc.);3;Grand;2318
71;Autre volaille sur pied;100;kg;0;Taille unique;1000
34;Viande de poulet;139;Sachets;2;Moyen;994
34;Viande de poulet;100;Kg;0;taille unique;1000
34;Viande de poulet;147;unité (gousse, carcasse etc.);1;Petit;1238,5
34;Viande de poulet;147;unité (gousse, carcasse etc.);2;Moyen;1723
34;Viande de poulet;147;unité (gousse, carcasse etc.);3;Grand;2500
35;Viande d'autres volailles domestiques;100;Kg;0;taille unique;1000
35;Viande d'autres volailles domestiques;139;Sachets;2;Moyen;994
35;Viande d'autres volailles domestiques;147;unité (gousse, carcasse etc.);1;Petit;1238,5
35;Viande d'autres volailles domestiques;147;unité (gousse, carcasse etc.);2;Moyen;1723
35;Viande d'autres volailles domestiques;147;unité (gousse, carcasse etc.);3;Grand;2500
36;Charcuterie (jambon, saucisson), conserves de viandes;139;Sachet;1;petit;100
36;Charcuterie (jambon, saucisson), conserves de viandes;139;Sachet;2;moyen;200
36;Charcuterie (jambon, saucisson), conserves de viandes;139;Sachet;3;Grand;450
36;Charcuterie (jambon, saucisson), conserves de viandes;107;Boite;1;Petit;120
36;Charcuterie (jambon, saucisson), conserves de viandes;107;Boite;2;Moyen;320
37;Viande séchée (boeuf, mouton, chameau);100;Kg;0;taille unique;1000
38;Gibiers;100;Kg;0;taille unique;1000
38;Gibiers;143;tas;2;Moyen;200
39;Autres viandes n.d.a.;100;kg;0;taille unique;1000
40;Poisson frais: yaboye ou obo (sardinelle);100;Kg;0;taille unique;1000
40;Poisson frais: yaboye ou obo (sardinelle);143;tas;1;Petit;411
40;Poisson frais: yaboye ou obo (sardinelle);143;tas;2;Moyen;719
40;Poisson frais: yaboye ou obo (sardinelle);143;tas;3;Grand;1161
40;Poisson frais: yaboye ou obo (sardinelle);147;unité (gousse, carcasse etc.);1;Petit;158
40;Poisson frais: yaboye ou obo (sardinelle);147;unité (gousse, carcasse etc.);2;Moyen;265
40;Poisson frais: yaboye ou obo (sardinelle);147;unité (gousse, carcasse etc.);3;Grand;500
41;Poisson frais: thiof- seudeu (baracouda);100;Kg;0;taille unique;1000
41;Poisson frais: thiof- seudeu (baracouda);126;morceau;1;Petit;282
41;Poisson frais: thiof- seudeu (baracouda);126;morceau;2;Moyen;610,5
41;Poisson frais: thiof- seudeu (baracouda);126;morceau;3;Grand;1674,5
41;Poisson frais: thiof- seudeu (baracouda);143;tas;1;Petit;462
41;Poisson frais: thiof- seudeu (baracouda);143;tas;2;Moyen;750,5
41;Poisson frais: thiof- seudeu (baracouda);147;unité (gousse, carcasse etc.);1;Petit;548
41;Poisson frais: thiof- seudeu (baracouda);147;unité (gousse, carcasse etc.);2;Moyen;978
41;Poisson frais: thiof- seudeu (baracouda);147;unité (gousse, carcasse etc.);3;Grand;2390
41;Poisson frais: thiof- seudeu (baracouda);147;unité (gousse, carcasse etc.);7;Tres petit;227
42;Poisson frais: wass;100;Kg;0;taille unique;1000
42;Poisson frais: wass;125;Louche traditionnelle;1;Petit;387
42;Poisson frais: wass;125;Louche traditionnelle;2;Moyen;550
42;Poisson frais: wass;125;Louche traditionnelle;3;Grand;551
42;Poisson frais: wass;128;panier;3;Grand;1075
42;Poisson frais: wass;143;tas;1;Petit;508
42;Poisson frais: wass;143;tas;2;Moyen;726
42;Poisson frais: wass;143;tas;3;Grand;885,5
42;Poisson frais: wass;143;tas;7;Tres petit;326
42;Poisson frais: wass;147;unité (gousse, carcasse etc.);1;Petit;227
42;Poisson frais: wass;147;unité (gousse, carcasse etc.);2;Moyen;500
42;Poisson frais: wass;147;unité (gousse, carcasse etc.);3;Grand;700
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);100;Kg;0;taille unique;1000
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);126;morceau;1;Petit;282
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);126;morceau;2;Moyen;610,5
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);126;morceau;3;Grand;1674,5
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);143;tas;1;Petit;462
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);143;tas;2;Moyen;750,5
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);143;tas;3;Grand;885,5
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);143;tas;7;Tres petit;326
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);147;unité (gousse, carcasse etc.);1;Petit;548
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);147;unité (gousse, carcasse etc.);2;Moyen;978
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);147;unité (gousse, carcasse etc.);3;Grand;2390
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);147;unité (gousse, carcasse etc.);7;Tres petit;227
43;Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..);128;panier;3;Grand;1075
44;Poisson fumé: Kethiakh (sardinelle);100;Kg;0;taille unique;1000
44;Poisson fumé: Kethiakh (sardinelle);139;Sachets;1;Petit;66
44;Poisson fumé: Kethiakh (sardinelle);139;Sachets;2;Moyen;136
44;Poisson fumé: Kethiakh (sardinelle);139;Sachets;3;Grand;210
44;Poisson fumé: Kethiakh (sardinelle);143;tas;1;Petit;67
44;Poisson fumé: Kethiakh (sardinelle);143;tas;2;Moyen;133
44;Poisson fumé: Kethiakh (sardinelle);143;tas;3;Grand;287
44;Poisson fumé: Kethiakh (sardinelle);147;unité (gousse, carcasse etc.);1;Petit;48
44;Poisson fumé: Kethiakh (sardinelle);147;unité (gousse, carcasse etc.);2;Moyen;78,5
